6.227167719667050516e-01 -8.398850621759093582e-02 -1.557078270188453073e-01 -4.800020001523184199e-01 2.190707500298445520e+00 1.624065528225840049e+00
-7.404556969752046358e-01 4.729235898874396549e-01 -2.083582828953407518e-01 -6.231475935077515071e-01 -7.604047074899972225e-01 3.194009559822173827e+00
4.969407783933832978e-01 2.013916853944359153e-01 1.105309135976910162e-01 -2.576762403033954207e-01 8.115398515164818916e-01 1.317821189109141145e+00
-1.846767049238747793e-01 9.918735344691856914e-01 -1.570250823920825045e+00 -5.550424431548036663e-01 4.338631562058759883e+00 4.062247152323031685e+00
1.139794818372554808e+00 8.584645511463084855e-01 -1.731621373361440508e-01 8.255110794965575538e-01 3.353865484923322704e+00 -5.796659545134638103e-01
-8.467131886861855028e-01 8.258212371859526835e-01 4.763587211479938244e-01 -6.192647599501169831e-01 -3.028718841217028057e+00 3.689961955804398119e+00
1.502013261237103325e+00 -7.807011116439743770e-01 1.548895247449617596e-01 -4.064459574323205926e-01 2.921129598053914478e+00 -3.101757667481175873e-01
1.136522553523937329e-01 1.836436180262570328e-01 2.716906126983909542e-01 -1.270596091253438364e-01 -2.339150882632729522e-01 9.511020201554987175e-01
2.671619110251504114e-01 8.906231780933492326e-01 -6.439102999088628376e-01 6.732597314391927656e-02 2.803043484903819937e+00 1.789247058271709934e+00
4.418340260518268114e-01 1.067150003992179297e+00 8.751111501477317756e-01 1.251561815143085621e+00 -1.590001246963336445e+00 -1.393528652629612230e+00
1.340048394992470637e+00 -6.011280530588190008e-01 -4.625397063023088950e-01 -8.650809053434641016e-03 4.581014211071651410e+00 -1.161422401061547927e+00
9.150995973381301773e-01 -2.615720610508045496e-01 3.604133609088183698e-02 4.804286882119189195e-01 2.235436125305582333e+00 -1.814919203389515179e+00
1.843321985685322906e+00 4.111947345244862939e-01 6.003819592061644395e-01 -6.908044899923212467e-01 2.462394900367693484e+00 3.221005821145486614e+00
1.026761955125150561e+00 3.306591987806416499e-01 7.874725696903317473e-02 1.527968062651062997e+00 2.098401102441454835e+00 -3.708525927027346292e+00
1.134406327119331093e-01 1.921964646734491411e-01 1.663748302467159268e-01 7.557510759087663343e-01 3.350173209594367596e-02 -1.691916018881491901e+00
-7.912926746841478787e-01 1.021159780593607014e+00 5.416234931528574048e-01 -7.039694564016389933e-01 -3.053355194363828407e+00 4.584819515613351548e+00
-6.742218516315205967e-01 1.004810302498787555e+00 -1.462160495504629676e+00 -3.682970170568570234e-01 3.173698664997601782e+00 3.604014003017933732e+00
4.887031440665529636e-01 -5.019011753639074369e-01 -9.597556326491061274e-01 -6.409987523927241915e-01 4.090136410035536407e+00 8.211572457878207887e-01
5.482498217326835510e-01 7.171387244558613538e-01 -1.135169681092187410e+00 7.778930251518606509e-01 4.620135195911465154e+00 -6.850459646565172367e-01
-7.999419748900729044e-01 2.777226034814875844e-01 3.963667958984290474e-01 -1.885517859669185725e-01 -2.929388329542243152e+00 1.260834662502027470e+00
9.128468096686174205e-01 -4.295026032275257588e-01 -1.211391373111191605e+00 -1.540906816948744429e-01 5.770274375113351617e+00 -3.627317692348105416e-01
4.752606388360748890e-01 -3.482901012393802009e-01 2.843793024762161781e-02 7.783747339458821357e-02 9.931902454459400342e-01 -9.232201614959627545e-01
4.768014426186880095e-01 -1.252093123296372790e-01 -4.383067615293024799e-01 7.252401120183675776e-01 2.726563299854835698e+00 -2.250936664817806854e+00
1.506916707109161591e-01 -7.226922928199797092e-02 -6.958153710204248443e-02 5.907980882003999179e-01 8.439058350007861975e-01 -1.656544566899741611e+00
2.000844870895404526e+00 -1.569760637294913552e-01 3.764540753128592376e-01 -8.219986808628374497e-01 3.469119467816899505e+00 2.146621202893552738e+00
-4.999616188161502550e-01 7.221531467039338237e-01 -2.819073507558140235e-01 -7.550361117140245160e-01 -2.088061861875818992e-01 4.072543711707683478e+00
8.869959805081835125e-01 3.342961488834496619e-01 3.872879652714247278e-01 -5.310515785267744260e-01 1.053578108037313665e+00 2.348381122553481859e+00
-6.951171222095893221e-01 1.021078705632074701e+00 -2.503302370972967372e-01 -5.322859432743437536e-01 -4.875613141291837427e-01 3.889081955020688763e+00
1.196644004919080739e+00 -5.871266405516191167e-01 1.877249046619441364e-01 -5.439156338254158563e-02 2.070109117867249271e+00 -9.712363508564429981e-01
6.168710446503257172e-01 1.148521907078737803e+00 -4.598575018158204131e-01 8.324505718788968167e-01 3.006996547556002763e+00 1.780464240238174567e-01
-1.402556673688233058e-01 8.872949824455372836e-01 -1.343496211813405949e+00 -5.226804707489779434e-01 3.878314667761555867e+00 3.762650865466960592e+00
4.128137123221031768e-01 -6.488803725312528026e-02 6.481468736820253929e-01 8.015255141499653124e-01 -9.015426762154427065e-01 -2.248234979269720935e+00
1.027307384812240265e+00 -1.812725472856985820e-01 -4.183685745627155894e-01 1.116381938451192768e-01 3.815994812225608435e+00 -6.013121795625328003e-01
-6.796600871301609059e-01 6.518940959581444039e-01 -2.006103446730342632e-01 -9.858373674874860715e-01 -6.917686592694431980e-01 4.503397926241147431e+00
-6.912909715127114607e-01 7.889869816590769913e-01 -3.457245954793137788e-01 -7.956446641786731888e-01 -4.766177313838922958e-01 4.267574404675275268e+00
-5.440016566918999263e-01 7.586970084461835961e-01 -5.464277343254916319e-01 -1.270433512716315994e+00 6.218910174945425640e-01 5.800959090667461737e+00
9.858780410860161769e-01 5.021186924770736359e-01 3.591338706487621768e-01 9.707591441827607692e-01 1.431169445471265789e+00 -1.511385506746321328e+00
-1.098735170959376672e+00 2.359337330322966164e-01 7.643145211426229935e-01 -1.742142430377660034e-01 -4.603096360792827468e+00 1.396330644955029676e+00
1.125610924967638926e+00 -3.517582666931868274e-01 -3.305821054924614755e-01 -2.734893171489243269e-01 3.647090401871437848e+00 3.466145997535293732e-01
-7.258307947124836845e-01 5.395024650832498381e-01 1.375649066709082879e-01 -1.380412556543389346e+00 -1.951320165995930500e+00 5.633971391414832830e+00
1.097428399893339290e-01 4.003002473283354679e-01 3.370868866975548217e-01 2.692598347850376772e-01 -5.604810001789416463e-01 4.049099328031602330e-01
5.336743296796678804e-01 -6.430588591723974679e-01 -2.645218729526600532e-01 -3.202683470396633925e-01 2.172146279889000997e+00 -4.507973559710826694e-01
1.352564841484672931e+00 -4.700642685719660374e-01 -1.470505188980173739e-01 -7.057330439465749894e-01 3.478403130608412219e+00 1.160461248674795831e+00
6.115920924934019620e-01 -1.979030274167619952e-01 2.719298396957612329e-01 2.783123453519098511e-02 5.528464592659140253e-01 -4.465802888900769485e-01
9.286299128519919233e-01 3.532496843970422962e-01 9.743374216526600184e-01 2.130178020173746634e-01 -8.293507439466522024e-01 2.843725990749666477e-01
-6.856622755706449635e-01 6.687619610316627439e-01 -4.554374620183477829e-01 -5.807491201745993425e-01 1.419925843446532276e-01 3.409225040418986552e+00
-2.917968769257809347e-01 1.206294910516193752e+00 -7.790675972244569536e-01 -3.437087867779686223e-01 1.822199771261487244e+00 3.816359966506899681e+00
-4.244148691282530472e-01 1.118983619129286122e+00 -1.157560409021633596e+00 -9.539997237735676761e-01 2.844610435031482254e+00 5.427198821778618232e+00
7.435170653287849207e-01 6.021699687205211982e-01 3.988497491142046214e-01 1.528626097179568211e+00 6.532506233762421788e-01 -3.091266803949074493e+00
1.027460509331182381e+00 -5.979632450417273759e-01 -7.274729709249645460e-01 1.062193444606798653e+00 4.594787565485519032e+00 -4.251327955626365451e+00
1.606429766949348803e-01 -1.036879768058611706e-01 9.982290518735350560e-01 9.435735820591187872e-01 -2.639809138586341586e+00 -2.764281998193867107e+00
-1.108976234193324584e-01 8.170421087029655638e-01 -1.478266433454496487e-01 -7.607127916302643955e-01 5.157612776619644457e-01 4.080479331480143301e+00
-1.963962921100189662e-01 1.040517030986386704e+00 -7.995155977590779894e-01 -1.874975049063455079e-01 2.011316979231161373e+00 2.866161311815390356e+00
6.510574798674604313e-01 -8.476070644981950619e-02 1.026897781837585732e+00 4.755270391365384874e-01 -1.492946975130295062e+00 -1.258944387875535309e+00
2.707318592347683350e-01 -1.318740092978280543e-01 -1.579075278279924444e-01 7.424542841045631558e-01 1.191874092299586074e+00 -2.329682673594504205e+00
2.254364928935693513e+00 3.038299146498527614e-01 -2.143290742678954919e-02 1.161347273875174002e-02 5.366741269325105534e+00 6.820874663894563872e-01
1.974082066137541336e+00 -4.392335698066840433e-01 2.108375884678014567e-01 -2.371351530778681438e-02 3.890936229466973373e+00 -8.142632192160188520e-01
5.556475715404782800e-01 1.045942171333884785e+00 -2.186881701779440634e-01 8.527625955138433689e-01 2.109926131492490864e+00 -6.327470814295874102e-02
9.333632844458789046e-01 3.253545478869523944e-01 5.573023185634871091e-01 1.298782545092644680e+00 5.544885286184261242e-01 -2.829892904892912231e+00
1.188169053697826882e+00 -1.482381166925096638e-01 1.781435039888978444e+00 -3.626024229925087217e-02 -2.468632951765463712e+00 1.499648655127401031e-01
-4.746595247110496629e-01 1.611511804806480819e-01 1.247171068692939144e+00 -1.169561374139362009e+00 -4.616757980272083728e+00 3.930979382095229457e+00
5.989393145735355528e-01 8.655282126407555232e-01 1.866872809464064364e-01 9.855137968903463497e-01 1.002323648201575823e+00 -7.907292342661362827e-01
1.725957527648998013e-01 1.194721825690169048e+00 -3.929819882836873002e-01 5.079812147799344091e-01 1.862981383004830960e+00 1.136570728314843404e+00
1.413622884784164757e+00 -5.015732779079107306e-01 -5.396843875866926821e-01 -3.434884298458804608e-01 4.795390255516388756e+00 1.783110978333066754e-01
5.502168466841191874e-01 1.038021359746500893e+00 -1.273191135212747405e+00 -2.025226978347038909e-01 5.184049666000046130e+00 3.128915180192424206e+00
3.959115639849145052e-02 3.597215185839157114e-01 6.346342374229819727e-01 1.205204918945392348e-02 -1.627847743306829909e+00 8.583844643578807387e-01
1.647990095201401717e+00 -6.566372843963980133e-02 5.256822091928977647e-01 2.147381664172348104e-01 2.114783598764894634e+00 -7.560394366053475590e-01
-5.825567167808534119e-01 9.161797544834942020e-01 -1.424771159285584066e+00 1.636252959036518240e-01 3.102669319488208455e+00 1.873809441619455063e+00
-2.013158199470700682e-01 5.017687520107945165e-01 -4.726156480525522952e-02 1.095245594184563354e+00 -4.674958798060457887e-03 -2.027988882079291955e+00
3.163860452235871534e-01 2.591987400835927269e-01 5.053770422287396924e-01 9.455685054220036578e-02 -7.438698140391332148e-01 4.677775798490781956e-01
2.079614335552181781e-01 -1.658023468861835048e-01 4.024517858102008572e-01 1.196127139003214657e+00 -5.695966916645296418e-01 -3.897998079883737699e+00
-7.488493551391341985e-01 4.525052869128216582e-01 9.459431789228007759e-01 -8.040717628518339044e-01 -4.235863865622326863e+00 3.641320952659768295e+00
1.000003063134134340e+00 -4.186246597792580570e-01 -8.732506233204142543e-01 -4.629177226039760118e-02 4.930108559563303849e+00 -4.281860859794274776e-01
-8.176858807786786532e-01 8.068016763873964159e-02 7.739458595393152729e-01 -7.029410689051427408e-01 -3.804625896268776231e+00 2.471439338944029007e+00
1.986943787170907694e+00 -5.094189712452901198e-03 -8.734906635668510111e-02 1.368358488839296894e-01 4.787823389267457763e+00 -1.312429459072357307e-01
1.288801314271982301e+00 -4.563803548243109964e-01 3.460030956590852691e-01 -1.998252677429244450e-01 1.974494634752790745e+00 -3.435184871485554847e-01
-8.702685211811964638e-01 8.173509710050819166e-02 5.205739779175717619e-01 -5.995713354537105522e-01 -3.413231472337334260e+00 2.109308228713770106e+00
-4.167463838508140839e-01 1.078324309212952636e+00 -1.047808787034253397e+00 -6.911499620131883459e-01 2.369362112304394419e+00 4.447690269626370707e+00
6.069228742088466078e-01 4.512995491417825522e-01 -4.424867958751560471e-01 1.310469453587628674e+00 2.696160714198820862e+00 -2.874806556839067273e+00
-6.808036695860567589e-01 1.737472306333736061e-01 7.094340663422045168e-01 -4.469424409483661043e-01 -3.305268841331849838e+00 2.002258560064848147e+00
-4.668704080912214893e-01 1.023008648759510919e+00 -1.226904109328347259e+00 -4.213502986657985394e-01 2.822702854996006927e+00 3.665122953556634755e+00
-3.645453176373865123e-01 1.373244647251901762e+00 -5.555002806940431137e-01 -6.066393604688234964e-01 1.033122171189556182e+00 4.903134933533586093e+00
8.417067758432588143e-01 -2.208475033452275416e-01 1.113200048919604113e+00 1.023591093299269783e-02 -1.408670177223633413e+00 -3.636877288972316102e-01
1.999764494040532914e-01 3.272190318398008890e-01 2.413156702647762386e-01 4.966552151358700762e-01 1.574838578896292640e-02 -7.120847954485188813e-01
-6.279459816794386029e-01 7.154698496576540334e-01 -5.959880220704891762e-01 -1.790099821570018346e+00 6.598937661331667481e-01 7.106324652711257350e+00
1.316582892452736298e+00 -1.530084950685745571e-01 -3.477946256994682295e-01 1.442782682604994426e-01 4.262026947775116703e+00 -5.434087747488499653e-01
1.111014112186218261e+00 -6.943638701023703286e-01 -3.208467376723739273e-01 2.851572016980480351e-01 3.617743294740709104e+00 -2.264332430715598754e+00
4.864010531404188153e-01 5.490838853822517240e-01 7.104062083864155497e-01 7.224469058658322673e-01 -9.181489373497760953e-01 -6.275837131738126740e-01
5.103627269829562607e-01 6.343155295935881677e-01 5.050374484342462500e-02 1.112584702412761528e+00 1.068048082149143818e+00 -1.697162125854315029e+00
1.086052342523699199e+00 -2.713034222567358156e-01 1.183298238380632583e-01 -7.689803302230113768e-01 2.095161144618126414e+00 1.978965679014212053e+00
1.932035138677414610e+00 2.164769190808933652e-01 6.804059767100578693e-01 -8.850494545678817548e-01 2.479113865526583638e+00 3.425269861587858955e+00
1.325695569359436998e+00 -3.257623799241348150e-01 -1.120821331725434522e-01 -1.213064767891064988e-01 3.581514835835769350e+00 -7.631471239291826025e-02
1.613316968775199589e+00 -1.913460030921105837e-01 5.535996630070008084e-01 -2.959571926072058212e-01 1.901286369421617550e+00 7.840659362107191832e-01
1.405030095993756722e+00 -5.951449119653478004e-01 -2.184980558525134731e-02 -7.223971251201213861e-02 3.433408766041455173e+00 -8.832187007735187168e-01
-5.932603637086205639e-01 7.858690462655215647e-01 -6.714495152635727715e-01 -1.251213897059643365e+00 7.888182756630024439e-01 5.579400447173482824e+00
-9.839778416022264551e-01 6.514891727416436407e-01 7.918403874754266214e-01 1.233579756791092774e-01 -4.287303142668935863e+00 1.070252555488874657e+00
2.316620899340537498e+00 -1.690216734657659647e-02 7.157080674931142195e-01 1.107195881525075420e-01 2.957325662570624569e+00 -2.164096650554613033e-01
1.841900891662624939e+00 -3.344883423477525985e-01 -1.133819236955136006e-01 -7.899133856793959518e-01 4.492558651969077665e+00 1.908522352394582233e+00
7.801598567009524476e-01 3.343229520007064970e-01 -2.334136400035886627e-01 5.183542412541184419e-01 2.627308992757681594e+00 -5.071401514058732074e-01
-6.288369871140309098e-01 6.160577953529249307e-01 -8.375006879149573535e-01 -8.087768534156363209e-01 1.496765262246229744e+00 3.959021796228434198e+00
1.274367146615475344e+00 -4.900434286115026294e-01 -4.586233470438319526e-01 1.589752485079571065e-01 4.482715091622784698e+00 -1.383570227127354002e+00
-6.287122167707778764e-02 1.341140212740645987e+00 -5.282196785524723159e-01 -2.701493643913897569e-01 1.676907066086606113e+00 4.084548123311248169e+00
1.762841015492200292e-02 -2.628973785484201020e-01 3.476426952385705538e-01 1.635963443407874862e-01 -8.412565503180453597e-01 -8.698873724925453299e-01
1.893357154470566517e+00 4.488794306789098965e-01 7.044593211201098937e-01 -3.162306288601236526e-01 2.421266658851980669e+00 2.212569420619896920e+00
-2.293949608826486020e-01 1.587322923235287009e-01 1.750223461188524510e-01 -2.911205850726606981e-01 -7.113192344204933848e-01 1.266275684598546780e+00
1.936697428135034649e+00 2.016414894797013968e-02 6.535305371719850598e-01 -2.962283720370745832e-01 2.359822120132315959e+00 1.022787362663277078e+00
8.690777205319059895e-02 1.093187483058309040e+00 -8.424439665934635446e-02 2.587273242077141600e-01 4.691252640007113062e-01 1.807314380157219347e+00
-8.557756901136314154e-01 1.094789452174367073e+00 6.364939661159548789e-01 -4.579202853174743071e-01 -3.442768418768942240e+00 3.982800759673851498e+00
1.440835575697839044e+00 3.418529064648123672e-03 1.149642446421187264e-01 -8.665674428909756477e-01 3.061404499250949041e+00 2.896689736552168881e+00
-1.044798585332664231e+00 -1.801699321536038012e-01 1.626725520289086013e+00 1.747784507625134431e-01 -7.148464462522229113e+00 -8.048116265227565069e-01
-5.896899301523508274e-01 4.043958657213461150e-01 7.864805884177046291e-01 -1.307649055645399905e+00 -3.441730938202350654e+00 4.968606674767286790e+00
-2.685478797415569163e-01 7.361823128155899898e-01 -1.275712802170435811e+00 4.671899363897989987e-01 3.370719950536531062e+00 3.119583995163419110e-01
2.412092590329438235e-01 7.692307321502872552e-01 -8.108703943763301281e-01 -9.625499669902431998e-02 3.065036735583579475e+00 2.099745819457239815e+00
1.316362006876705903e+00 -6.304130578717367372e-01 -2.421995225856499734e-01 -4.614453404191680708e-01 3.943159363461804290e+00 1.243547894625893213e-01
-9.508566031891496628e-01 3.800431707842871210e-01 9.707954362206061560e-01 -1.058749452394062818e+00 -4.741659669334794991e+00 4.089580736533900307e+00
-1.738721243797342608e-01 6.538703296540390175e-01 -8.569540758473856989e-01 -6.991277071860326764e-01 2.514941645620305977e+00 3.578289168251766572e+00
2.025691030003741844e+00 -1.813197652148816896e-01 1.267818361194196497e-01 -5.750419009103768797e-02 4.393373047860190894e+00 -2.009121106445542759e-01
-9.927475559121419213e-01 2.116761002331162822e-01 -1.501151392973526510e-01 -5.668238988924386712e-01 -1.580089487011880012e+00 2.483353255080167354e+00
8.258003915105468495e-01 1.036231388724122571e+00 -8.609762577646673520e-02 1.527054179275753265e+00 2.084168274634754958e+00 -2.078384915652276010e+00
-6.630508509618356916e-01 8.825496340152957364e-01 3.374003491148383493e-01 -1.446027543586127617e+00 -2.195349341922054442e+00 6.375588195887824661e+00
1.676996785115407729e+00 -1.893515811319428366e-01 -4.300907036664775029e-01 -5.659357149468040582e-01 5.140520096755390789e+00 1.360178547738139621e+00
5.043576659826510822e-01 -4.503865243430097975e-01 2.594850521650066133e-03 4.266474141927152353e-01 1.274269488479286672e+00 -2.196802502538625301e+00
5.633526687515389986e-01 9.333634942501322085e-01 -3.757441795903084802e-01 1.528218591707581897e+00 2.685983796548827574e+00 -2.223147137246789473e+00
-7.137192134105624364e-02 1.365150660771373481e+00 -8.532607409161658829e-01 5.166032000609174224e-01 2.685822969501410640e+00 1.717831465407319458e+00
-6.238973330473320811e-01 5.810037511150756284e-01 -3.304318490740398295e-01 -7.438250549432223746e-01 -1.083154410275477542e-01 3.723632211917304868e+00
9.365737461972448719e-01 -4.300383691942538666e-01 -7.089286540923889213e-01 -4.280923601157125002e-01 4.227425015092519445e+00 4.650067682189040763e-01
1.255648338739913328e+00 5.722126914736940240e-01 3.211350635075499449e-01 1.298036351669347610e+00 2.051769303096344643e+00 -2.576490760215005782e+00
6.922722418381591636e-01 3.810050667173449646e-01 3.123462295617868700e-01 8.877322512845404745e-01 8.364468348612089654e-01 -1.712531669658599487e+00
9.729960890216090563e-01 2.883010271596139207e-01 1.030853352197620643e+00 4.475286311955534169e-01 -8.802630926666790145e-01 -4.404317766442492621e-01
9.218890468247646908e-01 -3.909819392636692537e-01 -5.819033841479361868e-01 -8.868209887882533282e-03 3.853898180312397947e+00 -4.900708374642784304e-01
3.201354671830125564e-01 7.183135434890841609e-01 -9.257051959240780725e-01 7.933079013177192218e-01 3.782133863541633279e+00 -4.948847792858247496e-01
3.969719319102076316e-01 6.881547526557350025e-01 -6.185804786020410173e-01 -2.191906726075774081e-01 2.931253176498074708e+00 2.511064376550990573e+00
1.038898765878014663e+00 2.542549292590903232e-01 6.113310486860543680e-01 6.353262007039550685e-02 5.998873042248056286e-01 5.676995988366890789e-01
-8.032520792173057644e-02 1.131969700908840970e+00 -5.565097723368975791e-01 -1.700162525076613640e-01 1.754709840270682664e+00 3.278356136693371337e+00
3.467140872826063314e-01 -4.614830796924470624e-01 -2.939724634641091572e-01 -5.116185783280191579e-01 1.677509370793628829e+00 7.604937538297678046e-01
1.160316894651406638e+00 -3.658609145305216637e-01 -2.599947376647562258e-01 1.927082177550926145e-02 3.702408834431600848e+00 -7.909787013823378343e-01
9.636955497199553022e-01 6.069299762197417625e-01 6.821623268207621660e-02 8.843997921237840565e-01 2.182329425101915632e+00 -1.118083275231803730e+00
2.152531499368826040e+00 4.532028443372225213e-01 -1.182679133811077588e-01 -2.588790328078210967e-01 5.122212305119285602e+00 1.862782954365216792e+00
5.156662261329211239e-01 -5.771951414163690730e-01 -4.081679721943928252e-01 2.683678073031876554e-01 2.604798771893231724e+00 -1.978614506739708512e+00
-2.718934891887863081e-01 9.704833724354240410e-01 -5.573383189496213808e-01 4.877302529816691656e-01 1.141158802970143604e+00 9.092211763631498078e-01
4.576351773068237372e-01 3.573051810222901969e-01 8.033473211448942664e-01 5.664731503190241213e-01 -1.228732894648003171e+00 -7.368568359740517160e-01
8.844174598279240795e-01 -7.548689411294060569e-01 1.148736383658894855e-01 1.102857751605058056e-01 1.942792585437924435e+00 -1.982850075219725783e+00
-6.062201334728396507e-01 7.245104599599019313e-01 -5.441662353447948020e-01 -2.624247765276727096e-01 3.525043528111025393e-01 2.432324174037364006e+00
7.439577425443349989e-01 8.854689532991293355e-01 -6.544207116813471892e-02 5.507012658885874767e-01 2.083176938751852170e+00 4.396827148627444615e-01
6.240860245462120925e-01 1.221128346411616550e-02 9.926842005027691762e-01 7.396548745100011146e-01 -1.285708189698445691e+00 -2.120237218167422277e+00
-8.218052446672697853e-01 7.965666789663466973e-01 -3.844662481888558858e-01 -8.685868986501024125e-01 -2.979035691380749196e-01 4.431243857135584996e+00
2.156685527890155329e-01 1.110162745491042102e+00 -2.915091656509800622e-01 6.489084166554652811e-01 1.474445031790207583e+00 5.053955541184971256e-01
1.200249311731524493e+00 -3.772250568476630539e-01 3.419876032196829119e-01 -3.237513645258532913e-01 1.655363495842507637e+00 4.563064782580494305e-01
5.961830031410065844e-01 4.244176525130066713e-02 1.030748103610322763e+00 1.295925867213519656e+00 -1.506589235631761614e+00 -3.754757603661074139e+00
3.321861806093892033e-01 -5.657222702864201924e-01 1.868885741222379993e-01 -5.404313096408058792e-01 4.219610952506671619e-01 5.648840871714653211e-01
1.892422627753055642e-01 2.189887708596840454e-01 -1.850535883209015742e-01 9.993360959758541551e-01 1.017521966063608341e+00 -2.354041594133049475e+00
-1.420893178849435001e-01 1.191638978854214770e+00 -9.702236983209922005e-01 5.040340610104970809e-02 2.601158283178400143e+00 2.708182117462237137e+00
4.744534795865649190e-01 -3.332989694988243157e-01 -3.048320388297515171e-02 3.433332215139688337e-01 1.164577137627845760e+00 -1.513049323922095013e+00
-1.286559563567112041e-01 7.781587328172289153e-01 -1.188143292782690708e+00 -9.236360696907310874e-01 3.309520022718647869e+00 4.746042023688583633e+00
1.961663943775441732e+00 4.223347582849619197e-01 4.725930609018624828e-01 -2.799608385741076400e-01 3.159241971223942347e+00 2.076478329826163094e+00
7.669044317614022166e-01 3.719710162523564567e-01 -2.128599269838199748e-01 1.499379234065240762e+00 2.693263025085691709e+00 -3.347743132661813892e+00
7.123741795127619403e-01 3.037598077586955991e-01 -7.656861259699276889e-02 1.236351030784945904e+00 2.030308366805107401e+00 -2.951077590886293400e+00
8.034953254232737319e-01 -1.404621865213857013e-01 -3.512123450228026855e-01 3.175435407725219483e-01 2.984416812924417961e+00 -8.939729538142695553e-01
4.315416392744092500e-01 -4.910912683567357773e-01 -7.190831084018458608e-01 -8.495076273241503051e-02 3.347386939849532617e+00 -5.334775144109158429e-01
-1.146431465038850739e+00 2.737859831770748098e-01 9.742082446999613676e-01 -3.794059195489988823e-01 -5.305272320127527585e+00 1.843034632300360354e+00
-8.294998681261689377e-01 9.038792298987161633e-01 1.110763657511198987e+00 -9.034592794251613546e-01 -4.982727126954990204e+00 4.900480935283967554e+00
-4.341000273021539124e-01 1.308694444689365355e+00 -1.032650224853344012e+00 -2.181206780403179835e-01 2.397723253654950426e+00 3.618415493731221400e+00
1.939082047450493729e+00 3.422429459877981972e-01 6.710283113200163907e-01 3.830190749132733052e-01 2.480494677651126523e+00 -8.234682723161113049e-02
1.051664394739152186e+00 -8.903636472714501204e-01 -9.165727621525764368e-01 -1.846856306249965857e-02 5.108422006880537047e+00 -1.559079230313514142e+00
1.573235830765501664e+00 -2.916842994270901768e-01 9.360807578795750372e-02 2.514473686016689413e-01 3.352171026586048708e+00 -1.129294329945359276e+00
-2.255326816473337548e-01 8.057884301493735135e-01 6.064787810407611113e-02 -1.282596878577888955e+00 -6.229612611859862703e-01 5.862361128602184834e+00
-7.258978509869518092e-01 7.160211773603044616e-01 -2.968788327848633224e-01 -6.400169524445300517e-01 -5.828919674549770669e-01 3.502505319677562401e+00
-7.131794755473873648e-01 4.131722563752629473e-01 7.681552727195661845e-01 -1.007272425537769411e+00 -3.805749853335016919e+00 4.125996424214378955e+00
7.901534853263968428e-01 6.364130436468939944e-02 7.732960118392645521e-01 4.373165607275006916e-01 -2.267639297434123624e-01 -1.114803474361900193e+00
1.000768824528955325e-02 1.094006170259899324e+00 -4.388469465932316460e-01 -4.507828264690627584e-02 1.656943730520454405e+00 2.716273617179180366e+00
